3.430267715454101562e+01,3.906089961528778076e-01
-6.647829437255859375e+01,2.023122024536132812e+01
-3.075738334655761719e+01,4.777155303955078125e+01
-7.005072784423828125e+01,2.086271667480468750e+01
1.036351490020751953e+01,2.997729539871215820e+00
2.027369117736816406e+01,1.000811767578125000e+01
1.458247852325439453e+01,-2.209456920623779297e+00
-6.390861129760742188e+01,3.570186376571655273e+00
-6.238842391967773438e+01,2.419018745422363281e+01
1.297315597534179688e+01,2.006960296630859375e+01
-6.578134155273437500e+01,-8.430040627717971802e-02
-6.239998626708984375e+01,6.695943832397460938e+00
2.576689338684082031e+01,3.538209533691406250e+01
8.783524513244628906e+00,8.569962978363037109e-01
3.950713348388671875e+01,3.145595550537109375e+01
2.817996406555175781e+01,1.396009635925292969e+01
-6.510565185546875000e+01,2.022981166839599609e+00
4.080514907836914062e+01,1.274039936065673828e+01
3.662672996520996094e+00,-2.384431648254394531e+01
-6.918790435791015625e+01,1.237695598602294922e+01
3.932770538330078125e+01,3.420454406738281250e+01
3.612401962280273438e+01,1.400272846221923828e-01
2.995056343078613281e+01,1.499852752685546875e+01
4.460035800933837891e+00,1.565750789642333984e+01
4.497954559326171875e+01,3.335432052612304688e+01
3.999996948242187500e+01,3.134056472778320312e+01
1.781291007995605469e+01,2.409958839416503906e+00
-3.180465698242187500e+01,2.209625816345214844e+01
4.195490837097167969e+00,1.525066852569580078e+01
7.734594821929931641e+00,7.044264674186706543e-01
-6.116185760498046875e+01,4.944552421569824219e+00
-1.809283065795898438e+01,-5.272856521606445312e+01
2.016351890563964844e+01,2.580685424804687500e+01
-6.734173583984375000e+01,1.894990348815917969e+01
-7.350884246826171875e+01,1.942714309692382812e+01
-6.233587265014648438e+01,2.251631546020507812e+01
-7.205467224121093750e+01,1.242207241058349609e+01
1.062641334533691406e+01,5.346083164215087891e+00
-3.074399948120117188e+01,4.770324325561523438e+01
-5.792977905273437500e+01,1.275631237030029297e+01
2.907037162780761719e+01,1.722473716735839844e+01
-6.484413146972656250e+01,6.152178764343261719e+00
2.301433753967285156e+01,2.534399223327636719e+01
-6.919282531738281250e+01,2.037902069091796875e+01
-6.415698242187500000e+01,2.470769882202148438e+00
2.934551620483398438e+01,1.655376052856445312e+01
1.883202362060546875e+01,3.198483943939208984e+00
-5.149743270874023438e+01,1.469192504882812500e+01
3.809843063354492188e+01,3.251508712768554688e+01
-6.878701782226562500e+01,2.165853500366210938e+01
3.329774093627929688e+01,7.394441127777099609e+00
3.456968307495117188e+01,-4.600178003311157227e-01
3.644553756713867188e+01,1.055272006988525391e+01
4.197672653198242188e+01,2.896749114990234375e+01
-6.198098754882812500e+01,1.554979038238525391e+01
-1.623137474060058594e+01,-5.339875793457031250e+01
3.730778503417968750e+01,1.018544292449951172e+01
2.702419471740722656e+01,2.511203956604003906e+01
1.152565956115722656e+01,1.668631553649902344e+01
6.341870307922363281e+00,6.580985784530639648e-01
3.057596397399902344e+01,-6.588426232337951660e-01
3.101695442199707031e+01,2.370887947082519531e+01
1.931708526611328125e+01,6.850599288940429688e+00
1.495855426788330078e+01,-5.191106796264648438e+00
1.293696403503417969e+01,1.990701484680175781e+01
-6.544796752929687500e+01,1.717634963989257812e+01
-7.160109710693359375e+01,8.963411331176757812e+00
-5.986497497558593750e+01,7.021996498107910156e+00
-5.118053054809570312e+01,1.701679992675781250e+01
1.996218299865722656e+01,1.041565704345703125e+01
-6.875691986083984375e+01,2.401537895202636719e+01
8.026674270629882812e+00,2.088838386535644531e+01
2.717640304565429688e+01,3.286704635620117188e+01
4.352775955200195312e+01,2.451186180114746094e+01
-7.117356109619140625e+01,1.650805354118347168e+00
-7.061935424804687500e+01,8.597920417785644531e+00
3.959999847412109375e+01,3.230310821533203125e+01
1.800086784362792969e+01,4.043503761291503906e+00
3.609136581420898438e+01,2.609576416015625000e+01
-1.882454490661621094e+01,-5.178427124023437500e+01
-6.611484527587890625e+01,1.549494647979736328e+01
2.866035461425781250e+01,3.745988082885742188e+01
1.466202068328857422e+01,1.360935688018798828e+00
-6.982629394531250000e+01,9.547114372253417969e+00
-6.738526916503906250e+01,6.775217533111572266e+00
4.503808975219726562e+01,2.779574394226074219e+01
-4.820833206176757812e+01,1.924072456359863281e+01
-7.145629119873046875e+01,2.457752799987792969e+01
8.477401733398437500e+00,2.046350860595703125e+01
3.341513442993164062e+01,4.545569896697998047e+00
