-3.938903427124023438e+01,4.325888824462890625e+01
3.992636203765869141e+00,-2.943603324890136719e+01
-3.216408014297485352e+00,-2.204471969604492188e+01
1.403593778610229492e+00,-2.187064361572265625e+01
-2.655072212219238281e+00,1.518413257598876953e+01
-1.499499511718750000e+01,-5.028816986083984375e+01
-3.265474319458007812e+00,-9.751859664916992188e+00
-1.236947298049926758e+00,-1.900203323364257812e+01
1.498855304718017578e+01,5.836899280548095703e+00
3.626067733764648438e+01,3.301600265502929688e+01
-4.934742355346679688e+01,1.737199211120605469e+01
2.643699169158935547e+00,-3.304524612426757812e+01
-1.154780983924865723e+00,-2.964078903198242188e+01
1.575457477569580078e+01,-5.810519218444824219e+00
8.305486679077148438e+00,-1.538755512237548828e+01
9.173313140869140625e+00,-2.144047737121582031e+00
2.826676750183105469e+01,2.399131584167480469e+01
1.190902233123779297e+01,2.834613561630249023e+00
-3.729939699172973633e+00,-1.090512180328369141e+01
-3.737717819213867188e+01,2.198454856872558594e+01
-3.766371154785156250e+01,4.401251983642578125e+01
-2.292346763610839844e+01,4.521535110473632812e+01
1.469997310638427734e+01,7.251306056976318359e+00
8.655001640319824219e+00,5.437656021118164062e+01
7.371033430099487305e-01,-1.857610321044921875e+01
8.999355316162109375e+00,3.330725669860839844e+00
2.279918861389160156e+01,1.871404647827148438e+01
-2.247106933593750000e+01,3.987997436523437500e+01
-2.518808603286743164e+00,-2.137252235412597656e+01
-2.487024497985839844e+01,6.151802825927734375e+01
-1.512644481658935547e+01,6.403079223632812500e+01
4.956406116485595703e+00,-1.634284973144531250e+01
6.176724433898925781e+00,-6.952519893646240234e+00
2.552018880844116211e+00,2.325732803344726562e+01
2.904867553710937500e+01,2.968017387390136719e+01
5.056133270263671875e-01,5.429352951049804688e+01
3.915360641479492188e+01,3.574255371093750000e+01
-2.136036109924316406e+01,4.437871551513671875e+01
-2.619977188110351562e+01,5.901166534423828125e+01
-4.179779434204101562e+01,2.398360061645507812e+01
3.844316959381103516e+00,-3.183984756469726562e+01
3.806975936889648438e+01,3.234347915649414062e+01
6.486310005187988281e+00,-1.692925262451171875e+01
1.624721527099609375e+01,5.542252540588378906e+00
7.482170462608337402e-01,1.739835739135742188e+01
-4.167570495605468750e+01,3.405775833129882812e+01
-4.244521617889404297e+00,-8.924277305603027344e+00
6.868357062339782715e-01,-2.444904518127441406e+01
-2.023488044738769531e+01,4.392992401123046875e+01
-3.365334320068359375e+01,-9.106865882873535156e+00
1.012580204010009766e+01,2.560817003250122070e-01
5.865913391113281250e+00,-1.519509696960449219e+01
-3.523303985595703125e+01,-8.147350311279296875e+00
1.887703132629394531e+01,2.258803939819335938e+01
